\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2005,,,
Date,Hour,Market Demand,Ontario Demand
08/04/2005,23,15703,15228
08/04/2005,24,14379,14202
09/04/2005,1,14045,13868
09/04/2005,2,13762,13635
09/04/2005,3,13555,13478
09/04/2005,4,13648,13471
09/04/2005,5,13896,13719
09/04/2005,6,14462,14285
09/04/2005,7,15049,14867
09/04/2005,8,15898,15816
09/04/2005,9,16516,16434
09/04/2005,10,16982,16687
09/04/2005,11,17026,16694
09/04/2005,12,16648,16416
09/04/2005,13,16129,16046
09/04/2005,14,16005,15773
09/04/2005,15,15753,15471
09/04/2005,16,15433,15351
09/04/2005,17,15604,15522
09/04/2005,18,15520,15438
09/04/2005,19,15516,15434
09/04/2005,20,16326,16244
09/04/2005,21,16416,16334
09/04/2005,22,15594,15512
09/04/2005,23,14504,14427
09/04/2005,24,13773,13571
10/04/2005,1,13550,13088
10/04/2005,2,13212,12795
10/04/2005,3,13244,12726
10/04/2005,4,13289,12772
10/04/2005,5,13471,12954
10/04/2005,6,13660,13303
10/04/2005,7,13838,13606
10/04/2005,8,14774,14592
10/04/2005,9,15441,15259
10/04/2005,10,15804,15672
10/04/2005,11,15738,15656
10/04/2005,12,15918,15611
10/04/2005,13,15808,15376
10/04/2005,14,15570,15129
10/04/2005,15,15739,15157
10/04/2005,16,16132,15434
10/04/2005,17,16430,15648
10/04/2005,18,16163,15581
10/04/2005,19,16174,15692
10/04/2005,20,16920,16838
10/04/2005,21,16932,16750
10/04/2005,22,16066,15784
10/04/2005,23,14954,14602
10/04/2005,24,14778,13824
11/04/2005,1,14480,13489
11/04/2005,2,14625,13534
11/04/2005,3,14574,13583
11/04/2005,4,14499,13708
11/04/2005,5,15276,14350
11/04/2005,6,16616,15805
11/04/2005,7,17781,17323
11/04/2005,8,18336,18162
11/04/2005,9,18662,18279
11/04/2005,10,18777,18419
11/04/2005,11,19090,18532
11/04/2005,12,19126,18468
11/04/2005,13,19337,18304
11/04/2005,14,18493,17875
11/04/2005,15,18447,17814
11/04/2005,16,18684,18026
11/04/2005,17,18398,17990
11/04/2005,18,18093,17735
11/04/2005,19,18441,17808
11/04/2005,20,19353,18695
11/04/2005,21,19163,18455
11/04/2005,22,17800,17119
11/04/2005,23,16768,15581
11/04/2005,24,15821,14780
12/04/2005,1,15280,14339
12/04/2005,2,15105,14159
12/04/2005,3,15014,14068
12/04/2005,4,14997,14076
12/04/2005,5,15564,14763
12/04/2005,6,16761,16113
12/04/2005,7,18052,17624
12/04/2005,8,18726,18273
12/04/2005,9,18750,18297
12/04/2005,10,18985,18357
12/04/2005,11,19152,18236
12/04/2005,12,18808,18053
12/04/2005,13,18730,17958
12/04/2005,14,18509,17807
12/04/2005,15,18357,17654
12/04/2005,16,18722,17778
12/04/2005,17,18848,17882
12/04/2005,18,18423,17593
12/04/2005,19,18493,17465
12/04/2005,20,19359,18331
12/04/2005,21,18967,17939
12/04/2005,22,17653,16920
12/04/2005,23,16653,15350
12/04/2005,24,15564,14454
13/04/2005,1,15265,14130
13/04/2005,2,15250,14110
13/04/2005,3,14875,13830
13/04/2005,4,15056,14035
13/04/2005,5,15784,14693
13/04/2005,6,17033,16002
13/04/2005,7,18396,17534
13/04/2005,8,19431,18116
13/04/2005,9,19030,18104
13/04/2005,10,19174,18076
13/04/2005,11,19381,18019
13/04/2005,12,19437,17843
13/04/2005,13,19420,17756
13/04/2005,14,19353,17639
13/04/2005,15,19381,17477
13/04/2005,16,19016,17596
13/04/2005,17,19123,17609
13/04/2005,18,18906,17292
13/04/2005,19,18828,17111
13/04/2005,20,19454,17942
13/04/2005,21,19441,17744
13/04/2005,22,17775,16631
13/04/2005,23,16289,15149
13/04/2005,24,15473,14373
14/04/2005,1,15289,13888
14/04/2005,2,15422,13737
14/04/2005,3,14938,13552
14/04/2005,4,14962,13697
14/04/2005,5,15541,14406
14/04/2005,6,17223,15826
14/04/2005,7,19029,17210
14/04/2005,8,19824,18057
14/04/2005,9,19517,18020
14/04/2005,10,19319,18106
14/04/2005,11,19312,18115
14/04/2005,12,19105,17883
14/04/2005,13,19012,17870
14/04/2005,14,18702,17653
14/04/2005,15,18749,17684
14/04/2005,16,18735,17706
14/04/2005,17,18723,17707
14/04/2005,18,18469,17477
14/04/2005,19,18398,17356
14/04/2005,20,19227,18185
14/04/2005,21,19031,17964
14/04/2005,22,17906,16847
14/04/2005,23,16543,15358
14/04/2005,24,15900,14403
15/04/2005,1,15340,13967
15/04/2005,2,14952,13824
15/04/2005,3,14900,13697
15/04/2005,4,15218,13840
15/04/2005,5,15986,14518
15/04/2005,6,17496,15833
15/04/2005,7,18525,17387
15/04/2005,8,19187,18070
15/04/2005,9,19152,18145
15/04/2005,10,19295,18226
15/04/2005,11,19388,18216
15/04/2005,12,19006,18058
15/04/2005,13,19095,17836
15/04/2005,14,18720,17613
15/04/2005,15,18473,17342
15/04/2005,16,18336,17355
15/04/2005,17,18182,17251
15/04/2005,18,17811,16924
15/04/2005,19,17598,16787
15/04/2005,20,18303,17446
15/04/2005,21,18286,17529
15/04/2005,22,17394,16537
15/04/2005,23,16008,14982
15/04/2005,24,15196,14186
16/04/2005,1,14771,13630
16/04/2005,2,14702,13472
16/04/2005,3,14489,13283
16/04/2005,4,14412,13352
16/04/2005,5,14716,13598
16/04/2005,6,15038,14047
16/04/2005,7,15474,14729
16/04/2005,8,16313,15638
16/04/2005,9,16932,16257
16/04/2005,10,17160,16435
16/04/2005,11,17116,16433
16/04/2005,12,16979,16207
16/04/2005,13,16902,15806
16/04/2005,14,16497,15457
16/04/2005,15,16205,15260
16/04/2005,16,15999,15309
16/04/2005,17,16120,15435
16/04/2005,18,15728,15103
16/04/2005,19,15718,15098
16/04/2005,20,16340,15720
16/04/2005,21,16339,15719
16/04/2005,22,15792,15072
16/04/2005,23,14883,14022
16/04/2005,24,14537,13355
17/04/2005,1,13956,12770
17/04/2005,2,13766,12512
17/04/2005,3,13351,12279
17/04/2005,4,13343,12323
17/04/2005,5,13498,12463
17/04/2005,6,13922,12758
17/04/2005,7,13850,13115
17/04/2005,8,14818,14198
17/04/2005,9,15529,14909
17/04/2005,10,16026,15302
17/04/2005,11,16261,15472
17/04/2005,12,16359,15538
17/04/2005,13,16333,15403
17/04/2005,14,15979,15203
17/04/2005,15,15784,15159
17/04/2005,16,16159,15384
17/04/2005,17,16407,15732
17/04/2005,18,16302,15677
17/04/2005,19,16318,15663
17/04/2005,20,16942,16267
17/04/2005,21,16899,16174
17/04/2005,22,15854,15229
17/04/2005,23,14987,14066
17/04/2005,24,14298,13373
18/04/2005,1,14324,13098
18/04/2005,2,14314,13048
18/04/2005,3,14147,13022
18/04/2005,4,14133,13255
18/04/2005,5,14791,13860
18/04/2005,6,15768,15237
18/04/2005,7,17099,16807
18/04/2005,8,18044,17752
18/04/2005,9,18347,18005
18/04/2005,10,18568,18226
18/04/2005,11,18572,18280
18/04/2005,12,18413,18121
18/04/2005,13,18492,18200
18/04/2005,14,18281,17989
18/04/2005,15,18282,17965
18/04/2005,16,18333,18041
18/04/2005,17,18319,17977
18/04/2005,18,17956,17589
18/04/2005,19,17805,17413
18/04/2005,20,18364,18072
18/04/2005,21,18094,17802
18/04/2005,22,16767,16475
18/04/2005,23,15301,14881
18/04/2005,24,14453,13813
19/04/2005,1,13966,13306
19/04/2005,2,13999,13339
19/04/2005,3,13828,13168
19/04/2005,4,13821,13161
19/04/2005,5,14460,13700
19/04/2005,6,15880,15113
19/04/2005,7,16977,16680
19/04/2005,8,17883,17586
19/04/2005,9,17808,17601
19/04/2005,10,18092,17885
19/04/2005,11,18220,18013
19/04/2005,12,18319,17923
19/04/2005,13,18429,18122
19/04/2005,14,18488,18181
19/04/2005,15,18442,18235
19/04/2005,16,18499,18262
19/04/2005,17,18702,18309
19/04/2005,18,18191,17879
19/04/2005,19,17859,17652
19/04/2005,20,18448,18241
19/04/2005,21,18207,18000
19/04/2005,22,16847,16640
19/04/2005,23,15802,15251
19/04/2005,24,14655,14089
20/04/2005,1,14012,13446
20/04/2005,2,13833,13267
20/04/2005,3,13693,13127
20/04/2005,4,13794,13228
20/04/2005,5,14201,13635
20/04/2005,6,15485,14919
20/04/2005,7,16916,16479
20/04/2005,8,18170,17583
20/04/2005,9,18411,17824
20/04/2005,10,18749,18162
20/04/2005,11,19316,18344
20/04/2005,12,19511,18346
20/04/2005,13,19530,18456
20/04/2005,14,19183,18309
20/04/2005,15,19115,18241
20/04/2005,16,19208,18534
20/04/2005,17,19096,18503
20/04/2005,18,18671,18049
20/04/2005,19,18721,18099
20/04/2005,20,19122,18500
20/04/2005,21,18651,18029
20/04/2005,22,17494,16872
20/04/2005,23,15926,15375
20/04/2005,24,15140,14484
21/04/2005,1,14544,13914
21/04/2005,2,14423,13793
21/04/2005,3,14255,13625
21/04/2005,4,14382,13752
21/04/2005,5,14923,14393
21/04/2005,6,16061,15571
21/04/2005,7,17347,17130
21/04/2005,8,18267,18000
21/04/2005,9,18240,18008
21/04/2005,10,18379,18197
21/04/2005,11,18288,18131
21/04/2005,12,18179,17872
21/04/2005,13,18014,17782
21/04/2005,14,17789,17632
21/04/2005,15,17907,17525
21/04/2005,16,18016,17659
21/04/2005,17,17849,17542
21/04/2005,18,17491,17234
21/04/2005,19,17468,17211
21/04/2005,20,18132,17875
21/04/2005,21,18364,17957
21/04/2005,22,17071,16824
21/04/2005,23,16194,15616
21/04/2005,24,15221,14431
22/04/2005,1,14800,14010
22/04/2005,2,14623,13833
22/04/2005,3,14515,13725
22/04/2005,4,14639,13849
22/04/2005,5,15258,14468
22/04/2005,6,16565,15768
22/04/2005,7,17683,17376
22/04/2005,8,18283,17981
22/04/2005,9,18336,18134
22/04/2005,10,18455,18233
22/04/2005,11,18463,18241
22/04/2005,12,18556,18104
22/04/2005,13,18627,18001
22/04/2005,14,18186,17744
22/04/2005,15,18074,17582
22/04/2005,16,18034,17677
22/04/2005,17,17766,17591
22/04/2005,18,17704,17497
22/04/2005,19,17859,17453
22/04/2005,20,18146,17830
22/04/2005,21,17895,17488
22/04/2005,22,16638,16431
22/04/2005,23,15901,15276
22/04/2005,24,15251,13960
23/04/2005,1,14860,13574
23/04/2005,2,14709,13364
23/04/2005,3,14469,13102
23/04/2005,4,14663,13118
23/04/2005,5,14837,13292
23/04/2005,6,14984,13751
23/04/2005,7,15243,14673
23/04/2005,8,16368,15948
23/04/2005,9,17235,16900
23/04/2005,10,17792,17412
23/04/2005,11,17940,17605
23/04/2005,12,18006,17671
23/04/2005,13,17724,17414
23/04/2005,14,17355,17070
23/04/2005,15,17161,16976
23/04/2005,16,17310,17125
23/04/2005,17,17472,17314
23/04/2005,18,17301,17116
23/04/2005,19,17039,16854
23/04/2005,20,17219,17034
23/04/2005,21,16722,16537
23/04/2005,22,16194,15879
23/04/2005,23,15876,14915
23/04/2005,24,14869,14070
24/04/2005,1,14531,13641
24/04/2005,2,14346,13354
24/04/2005,3,14137,13102
24/04/2005,4,14172,13177
24/04/2005,5,14206,13270
24/04/2005,6,14352,13626
24/04/2005,7,14373,14058
24/04/2005,8,15324,15035
24/04/2005,9,16133,15968
24/04/2005,10,16822,16507
24/04/2005,11,16958,16643
24/04/2005,12,17162,16772
24/04/2005,13,16890,16575
24/04/2005,14,16369,16294
24/04/2005,15,16503,16338
24/04/2005,16,17077,16712
24/04/2005,17,17380,17215
24/04/2005,18,17080,16865
24/04/2005,19,16998,16833
24/04/2005,20,17361,17196
24/04/2005,21,17292,17127
24/04/2005,22,16649,16334
24/04/2005,23,16075,15214
24/04/2005,24,15088,14527
25/04/2005,1,15119,14286
25/04/2005,2,14939,14152
25/04/2005,3,14828,13917
25/04/2005,4,14883,14091
25/04/2005,5,15409,14718
25/04/2005,6,16973,16202
25/04/2005,7,18309,18052
25/04/2005,8,19182,18954
25/04/2005,9,19297,19140
25/04/2005,10,19493,19336
25/04/2005,11,19389,19232
25/04/2005,12,19375,19218
25/04/2005,13,19364,19207
25/04/2005,14,19097,18940
25/04/2005,15,18920,18763
25/04/2005,16,19264,19107
25/04/2005,17,19424,19262
25/04/2005,18,19033,18876
25/04/2005,19,18760,18603
25/04/2005,20,19026,18869
25/04/2005,21,19031,18874
25/04/2005,22,17526,17358
25/04/2005,23,16478,15908
25/04/2005,24,15546,14929
26/04/2005,1,15019,14458
26/04/2005,2,15389,14227
26/04/2005,3,14982,14072
26/04/2005,4,15291,14135
26/04/2005,5,15450,14684
26/04/2005,6,16628,16037
26/04/2005,7,17688,17531
26/04/2005,8,18664,18432
26/04/2005,9,18701,18544
26/04/2005,10,18797,18630
26/04/2005,11,18849,18623
26/04/2005,12,18782,18525
26/04/2005,13,18858,18501
26/04/2005,14,18752,18420
26/04/2005,15,18533,18226
26/04/2005,16,18675,18468
26/04/2005,17,18746,18539
26/04/2005,18,18535,18328
26/04/2005,19,18510,18303
26/04/2005,20,18843,18686
26/04/2005,21,18265,18108
26/04/2005,22,17149,16992
26/04/2005,23,16322,15541
26/04/2005,24,15887,14621
27/04/2005,1,15485,14155
27/04/2005,2,15309,14025
27/04/2005,3,15223,13878
27/04/2005,4,14976,13931
27/04/2005,5,15398,14352
27/04/2005,6,16457,15705
27/04/2005,7,17668,17191
27/04/2005,8,18900,18193
27/04/2005,9,18978,18273
27/04/2005,10,19186,18579
27/04/2005,11,19392,18637
27/04/2005,12,19053,18359
27/04/2005,13,19069,18337
27/04/2005,14,18472,18175
27/04/2005,15,18366,18009
27/04/2005,16,18433,18126
27/04/2005,17,18742,18135
27/04/2005,18,18483,17826
27/04/2005,19,18093,17636
27/04/2005,20,18666,18209
27/04/2005,21,18657,18217
27/04/2005,22,17252,16987
27/04/2005,23,16330,15670
27/04/2005,24,15873,14486
28/04/2005,1,15538,14026
28/04/2005,2,15252,13749
28/04/2005,3,15027,13660
28/04/2005,4,15076,13899
28/04/2005,5,15527,14478
28/04/2005,6,16890,15499
28/04/2005,7,17589,17191
28/04/2005,8,18510,18153
28/04/2005,9,18610,18253
28/04/2005,10,18759,18302
28/04/2005,11,18556,18399
28/04/2005,12,18516,18309
28/04/2005,13,18264,18107
28/04/2005,14,18121,17964
28/04/2005,15,18026,17819
28/04/2005,16,18231,18024
28/04/2005,17,18374,18117
28/04/2005,18,18098,17941
28/04/2005,19,18095,17938
28/04/2005,20,18604,18397
28/04/2005,21,18513,18231
28/04/2005,22,17468,17088
28/04/2005,23,16577,15698
28/04/2005,24,15826,14648
29/04/2005,1,15440,14078
29/04/2005,2,15219,13896
29/04/2005,3,15019,13822
29/04/2005,4,15168,13921
29/04/2005,5,15814,14476
29/04/2005,6,16823,15711
29/04/2005,7,17943,17403
29/04/2005,8,18430,17983
29/04/2005,9,18533,18176
29/04/2005,10,18830,18175
29/04/2005,11,18566,18114
29/04/2005,12,18600,17993
29/04/2005,13,18426,17831
29/04/2005,14,18158,17606
29/04/2005,15,17992,17422
29/04/2005,16,17791,17396
29/04/2005,17,17403,17158
29/04/2005,18,17300,16924
29/04/2005,19,17243,16898
29/04/2005,20,17960,17290
29/04/2005,21,17620,17482
29/04/2005,22,16840,16544
29/04/2005,23,16021,15159
29/04/2005,24,15191,14058
30/04/2005,1,14685,13513
30/04/2005,2,14872,13311
30/04/2005,3,14791,13131
30/04/2005,4,14856,13143
30/04/2005,5,15053,13397
30/04/2005,6,15149,13853
30/04/2005,7,15539,14527
30/04/2005,8,16293,15642
30/04/2005,9,17342,16531
30/04/2005,10,17482,16771
30/04/2005,11,17490,17034
30/04/2005,12,17613,17052
30/04/2005,13,17458,16747
30/04/2005,14,17171,16310
30/04/2005,15,17420,16205
30/04/2005,16,17626,16525
30/04/2005,17,17438,16624
30/04/2005,18,17197,16396
30/04/2005,19,17099,16198
30/04/2005,20,17297,16242
30/04/2005,21,17389,16114
30/04/2005,22,16553,15520
30/04/2005,23,15801,14618
30/04/2005,24,15194,13677
01/05/2005,1,15383,13338
01/05/2005,2,14489,12982
01/05/2005,3,13776,12778
01/05/2005,4,14001,12748
01/05/2005,5,14315,12922
01/05/2005,6,14110,13017
01/05/2005,7,14737,13536
01/05/2005,8,15709,14411
01/05/2005,9,16333,15151
01/05/2005,10,16605,15366
01/05/2005,11,16638,15618
01/05/2005,12,16562,15619
01/05/2005,13,16401,15408
01/05/2005,14,16480,15267
01/05/2005,15,16528,15282
01/05/2005,16,16549,15441
01/05/2005,17,16579,15471
01/05/2005,18,16455,15347
01/05/2005,19,16570,15482
01/05/2005,20,17419,16151
01/05/2005,21,17793,16488
01/05/2005,22,16854,15654
01/05/2005,23,15528,14547
01/05/2005,24,14853,13869
02/05/2005,1,14878,13467
02/05/2005,2,14785,13369
02/05/2005,3,14775,13382
02/05/2005,4,15181,13543
02/05/2005,5,15811,14178
02/05/2005,6,16816,15558
02/05/2005,7,17920,17237
02/05/2005,8,18955,18208
02/05/2005,9,18957,18260
02/05/2005,10,18800,18267
02/05/2005,11,19074,18341
02/05/2005,12,19005,18272
02/05/2005,13,18574,18141
02/05/2005,14,18530,17997
02/05/2005,15,18493,17960
02/05/2005,16,18989,18256
02/05/2005,17,18761,18078
02/05/2005,18,18701,17868
02/05/2005,19,18797,17859
02/05/2005,20,19231,18323
02/05/2005,21,19283,18320
02/05/2005,22,17644,16936
02/05/2005,23,16550,15430
02/05/2005,24,15900,14399
03/05/2005,1,15658,14026
03/05/2005,2,15370,13900
03/05/2005,3,15339,13950
03/05/2005,4,15123,13797
03/05/2005,5,16419,14428
03/05/2005,6,17174,15575
03/05/2005,7,18046,17163
03/05/2005,8,18833,18000
03/05/2005,9,18995,18107
03/05/2005,10,18929,18246
03/05/2005,11,18651,18266
03/05/2005,12,18744,18065
03/05/2005,13,19053,18200
03/05/2005,14,18859,18126
03/05/2005,15,18613,17958
03/05/2005,16,19236,18259
03/05/2005,17,19147,18251
03/05/2005,18,19125,17987
03/05/2005,19,18747,17814
03/05/2005,20,18812,18104
03/05/2005,21,18634,18001
03/05/2005,22,18002,17019
03/05/2005,23,17064,15531
03/05/2005,24,16150,14493
04/05/2005,1,15876,14079
04/05/2005,2,15729,13954
04/05/2005,3,15657,13828
04/05/2005,4,15814,13880
04/05/2005,5,16319,14473
04/05/2005,6,17310,15579
04/05/2005,7,18680,17219
04/05/2005,8,19563,17922
04/05/2005,9,19435,17951
04/05/2005,10,19296,17962
04/05/2005,11,19141,17837
04/05/2005,12,19157,17873
04/05/2005,13,19055,17821
04/05/2005,14,18924,17645
04/05/2005,15,18877,17598
04/05/2005,16,19039,17723
04/05/2005,17,18623,17804
04/05/2005,18,18532,17513
04/05/2005,19,18462,17243
04/05/2005,20,18669,17600
04/05/2005,21,18976,18007
04/05/2005,22,18070,16801
04/05/2005,23,16798,15278
04/05/2005,24,15966,14189
05/05/2005,1,15779,13835
05/05/2005,2,15857,13738
05/05/2005,3,15704,13580
05/05/2005,4,15649,13695
05/05/2005,5,16137,14285
05/05/2005,6,17391,15397
05/05/2005,7,18528,17129
05/05/2005,8,18897,17773
05/05/2005,9,18800,17776
05/05/2005,10,18578,17654
05/05/2005,11,18711,17667
05/05/2005,12,18679,17505
05/05/2005,13,18824,17435
05/05/2005,14,18648,17297
05/05/2005,15,18576,17227
05/05/2005,16,18350,17345
05/05/2005,17,18247,17217
05/05/2005,18,17728,16898
05/05/2005,19,17911,16638
05/05/2005,20,18003,16998
05/05/2005,21,18617,17502
05/05/2005,22,17814,16684
05/05/2005,23,16587,15074
05/05/2005,24,15695,14103
06/05/2005,1,15373,13701
06/05/2005,2,15255,13504
06/05/2005,3,15184,13433
06/05/2005,4,15226,13480
06/05/2005,5,15638,13978
06/05/2005,6,16769,15143
06/05/2005,7,17951,16692
06/05/2005,8,18719,17510
06/05/2005,9,19002,17718
06/05/2005,10,19330,17979
06/05/2005,11,19356,17991
06/05/2005,12,19711,17835
06/05/2005,13,19269,17713
06/05/2005,14,19200,17549
06/05/2005,15,19008,17357
06/05/2005,16,19140,17289
06/05/2005,17,18567,17066
06/05/2005,18,18024,16748
06/05/2005,19,17630,16446
06/05/2005,20,18086,16663
06/05/2005,21,18369,17113
06/05/2005,22,17553,16096
06/05/2005,23,16311,14654
06/05/2005,24,15011,13471
07/05/2005,1,14332,12934
07/05/2005,2,14019,12647
07/05/2005,3,13834,12511
07/05/2005,4,14060,12487
07/05/2005,5,14366,12693
07/05/2005,6,14396,12967
07/05/2005,7,15939,14026
07/05/2005,8,16871,15009
07/05/2005,9,17354,15493
07/05/2005,10,17600,15724
07/05/2005,11,17257,15841
07/05/2005,12,17732,15770
07/05/2005,13,17658,15503
07/05/2005,14,17310,15295
07/05/2005,15,17223,15038
07/05/2005,16,16719,15168
07/05/2005,17,16916,15162
07/05/2005,18,16609,15004
07/05/2005,19,16303,14708
07/05/2005,20,16804,14976
07/05/2005,21,17101,15519
07/05/2005,22,16572,14903
07/05/2005,23,15436,13862
07/05/2005,24,14590,13114
08/05/2005,1,13656,12555
08/05/2005,2,13654,12346
08/05/2005,3,13623,12222
08/05/2005,4,13662,12111
08/05/2005,5,13755,12186
08/05/2005,6,13639,12177
08/05/2005,7,13954,12648
08/05/2005,8,15293,13743
08/05/2005,9,15891,14519
08/05/2005,10,16217,14775
08/05/2005,11,16301,14926
08/05/2005,12,16184,14912
08/05/2005,13,16110,14685
08/05/2005,14,15861,14506
08/05/2005,15,15797,14510
08/05/2005,16,16134,14773
08/05/2005,17,16196,14852
08/05/2005,18,16192,14766
08/05/2005,19,15990,14739
08/05/2005,20,16693,15317
08/05/2005,21,17338,16037
08/05/2005,22,16569,15209
08/05/2005,23,15537,14011
08/05/2005,24,14643,13210
09/05/2005,1,14613,12824
09/05/2005,2,14661,12568
09/05/2005,3,14060,12571
09/05/2005,4,14237,12697
09/05/2005,5,14669,13216
09/05/2005,6,15659,14195
09/05/2005,7,17094,16091
09/05/2005,8,18009,17124
09/05/2005,9,18454,17544
09/05/2005,10,18918,17959
09/05/2005,11,18950,18046
09/05/2005,12,18834,18001
09/05/2005,13,18828,17995
09/05/2005,14,18752,18019
09/05/2005,15,18946,18163
09/05/2005,16,19053,18220
09/05/2005,17,18808,18025
09/05/2005,18,18425,17617
09/05/2005,19,18116,17258
09/05/2005,20,18561,17678
09/05/2005,21,18764,17881
09/05/2005,22,17425,16492
09/05/2005,23,15887,14708
09/05/2005,24,14871,13694
10/05/2005,1,14528,13235
10/05/2005,2,14416,13047
10/05/2005,3,14072,12848
10/05/2005,4,14239,12915
10/05/2005,5,14824,13400
10/05/2005,6,15789,14377
10/05/2005,7,17149,16266
10/05/2005,8,18207,17324
10/05/2005,9,18307,17507
10/05/2005,10,18892,17974
10/05/2005,11,19119,18186
10/05/2005,12,19069,18136
10/05/2005,13,19098,18265
10/05/2005,14,19225,18300
