Date,Hour,Ontario Demand
07/04/2007,21,17376
07/04/2007,22,16840
07/04/2007,23,16114
07/04/2007,24,15201
08/04/2007,1,14640
08/04/2007,2,14438
08/04/2007,3,14325
08/04/2007,4,14244
08/04/2007,5,14444
08/04/2007,6,14699
08/04/2007,7,14993
08/04/2007,8,15686
08/04/2007,9,16295
08/04/2007,10,16550
08/04/2007,11,16542
08/04/2007,12,16557
08/04/2007,13,16514
08/04/2007,14,16289
08/04/2007,15,16174
08/04/2007,16,16345
08/04/2007,17,16317
08/04/2007,18,16098
08/04/2007,19,16621
08/04/2007,20,17382
08/04/2007,21,17115
08/04/2007,22,16418
08/04/2007,23,15569
08/04/2007,24,14997
09/04/2007,1,14758
09/04/2007,2,14565
09/04/2007,3,14529
09/04/2007,4,14599
09/04/2007,5,15048
09/04/2007,6,16169
09/04/2007,7,17297
09/04/2007,8,18308
09/04/2007,9,18755
09/04/2007,10,19205
09/04/2007,11,19333
09/04/2007,12,19107
09/04/2007,13,19031
09/04/2007,14,18736
09/04/2007,15,18500
09/04/2007,16,18782
09/04/2007,17,18943
09/04/2007,18,18790
09/04/2007,19,18861
09/04/2007,20,19618
09/04/2007,21,19081
09/04/2007,22,17940
09/04/2007,23,16699
09/04/2007,24,15691
10/04/2007,1,15315
10/04/2007,2,15104
10/04/2007,3,15009
10/04/2007,4,15181
10/04/2007,5,15714
10/04/2007,6,17181
10/04/2007,7,18763
10/04/2007,8,19218
10/04/2007,9,19070
10/04/2007,10,19069
10/04/2007,11,19118
10/04/2007,12,18969
10/04/2007,13,18914
10/04/2007,14,18720
10/04/2007,15,18568
10/04/2007,16,18674
10/04/2007,17,18689
10/04/2007,18,18430
10/04/2007,19,18344
10/04/2007,20,19216
10/04/2007,21,18836
10/04/2007,22,17655
10/04/2007,23,16360
10/04/2007,24,15481
11/04/2007,1,15158
11/04/2007,2,15035
11/04/2007,3,14992
11/04/2007,4,15193
11/04/2007,5,15720
11/04/2007,6,17240
11/04/2007,7,18641
11/04/2007,8,19110
11/04/2007,9,19131
11/04/2007,10,19253
11/04/2007,11,19272
11/04/2007,12,19103
11/04/2007,13,19081
11/04/2007,14,18790
11/04/2007,15,18838
11/04/2007,16,19310
11/04/2007,17,19369
11/04/2007,18,19283
11/04/2007,19,19489
11/04/2007,20,20016
11/04/2007,21,19356
11/04/2007,22,18120
11/04/2007,23,16818
11/04/2007,24,15956
12/04/2007,1,15575
12/04/2007,2,15270
12/04/2007,3,15113
12/04/2007,4,15389
12/04/2007,5,15908
12/04/2007,6,17130
12/04/2007,7,18729
12/04/2007,8,19422
12/04/2007,9,19457
12/04/2007,10,19536
12/04/2007,11,19516
12/04/2007,12,19387
12/04/2007,13,19231
12/04/2007,14,18944
12/04/2007,15,18778
12/04/2007,16,19069
12/04/2007,17,19257
12/04/2007,18,19171
12/04/2007,19,19289
12/04/2007,20,19695
12/04/2007,21,18730
12/04/2007,22,17688
12/04/2007,23,16668
12/04/2007,24,15578
13/04/2007,1,15090
13/04/2007,2,14883
13/04/2007,3,14799
13/04/2007,4,15003
13/04/2007,5,15447
13/04/2007,6,16749
13/04/2007,7,18277
13/04/2007,8,19201
13/04/2007,9,19282
13/04/2007,10,19492
13/04/2007,11,19431
13/04/2007,12,19318
13/04/2007,13,19136
13/04/2007,14,18689
13/04/2007,15,18516
13/04/2007,16,18695
13/04/2007,17,18761
13/04/2007,18,18455
13/04/2007,19,18370
13/04/2007,20,18834
13/04/2007,21,18385
13/04/2007,22,17396
13/04/2007,23,16100
13/04/2007,24,15161
14/04/2007,1,14741
14/04/2007,2,14473
14/04/2007,3,14258
14/04/2007,4,14171
14/04/2007,5,14435
14/04/2007,6,14720
14/04/2007,7,15230
14/04/2007,8,16182
14/04/2007,9,16543
14/04/2007,10,16903
14/04/2007,11,17033
14/04/2007,12,16842
14/04/2007,13,16648
14/04/2007,14,16419
14/04/2007,15,16260
14/04/2007,16,16222
14/04/2007,17,16271
14/04/2007,18,16185
14/04/2007,19,16352
14/04/2007,20,16985
14/04/2007,21,16504
14/04/2007,22,15869
14/04/2007,23,14969
14/04/2007,24,14349
15/04/2007,1,13994
15/04/2007,2,13677
15/04/2007,3,13548
15/04/2007,4,13650
15/04/2007,5,13717
15/04/2007,6,14069
15/04/2007,7,14163
15/04/2007,8,15002
15/04/2007,9,15723
15/04/2007,10,16321
15/04/2007,11,16623
15/04/2007,12,16709
15/04/2007,13,16685
15/04/2007,14,16565
15/04/2007,15,16535
15/04/2007,16,16783
15/04/2007,17,17052
15/04/2007,18,17029
15/04/2007,19,17209
15/04/2007,20,17566
15/04/2007,21,17164
15/04/2007,22,16290
15/04/2007,23,15360
15/04/2007,24,14564
16/04/2007,1,14290
16/04/2007,2,14159
16/04/2007,3,14129
16/04/2007,4,14287
16/04/2007,5,15005
16/04/2007,6,16435
16/04/2007,7,18085
16/04/2007,8,18867
16/04/2007,9,19179
16/04/2007,10,19323
16/04/2007,11,19534
16/04/2007,12,19315
16/04/2007,13,19155
16/04/2007,14,19038
16/04/2007,15,19096
16/04/2007,16,19405
16/04/2007,17,19433
16/04/2007,18,19170
16/04/2007,19,19135
16/04/2007,20,19530
16/04/2007,21,18846
16/04/2007,22,17523
16/04/2007,23,16055
16/04/2007,24,15193
17/04/2007,1,14695
17/04/2007,2,15035
17/04/2007,3,14716
17/04/2007,4,14494
17/04/2007,5,15087
17/04/2007,6,16223
17/04/2007,7,17790
17/04/2007,8,18504
17/04/2007,9,18583
17/04/2007,10,18658
17/04/2007,11,18965
17/04/2007,12,18531
17/04/2007,13,18482
17/04/2007,14,18336
17/04/2007,15,18275
17/04/2007,16,18535
17/04/2007,17,18502
17/04/2007,18,18411
17/04/2007,19,18626
17/04/2007,20,18956
17/04/2007,21,18236
17/04/2007,22,17073
17/04/2007,23,15808
17/04/2007,24,14823
18/04/2007,1,14488
18/04/2007,2,14158
18/04/2007,3,13851
18/04/2007,4,13947
18/04/2007,5,14493
18/04/2007,6,15882
18/04/2007,7,17484
18/04/2007,8,18181
18/04/2007,9,18379
18/04/2007,10,18326
18/04/2007,11,18302
18/04/2007,12,18169
18/04/2007,13,17979
18/04/2007,14,17848
18/04/2007,15,17732
18/04/2007,16,17889
18/04/2007,17,17804
18/04/2007,18,17534
18/04/2007,19,17391
18/04/2007,20,18022
18/04/2007,21,17822
18/04/2007,22,16716
18/04/2007,23,15387
18/04/2007,24,14445
19/04/2007,1,13992
19/04/2007,2,13756
19/04/2007,3,13644
19/04/2007,4,13776
19/04/2007,5,14444
19/04/2007,6,15843
19/04/2007,7,17332
19/04/2007,8,17685
19/04/2007,9,17672
19/04/2007,10,17806
19/04/2007,11,17802
19/04/2007,12,17605
19/04/2007,13,17561
19/04/2007,14,17392
19/04/2007,15,17210
19/04/2007,16,17269
19/04/2007,17,17111
19/04/2007,18,16784
19/04/2007,19,16755
19/04/2007,20,17552
19/04/2007,21,17571
19/04/2007,22,16245
19/04/2007,23,14910
19/04/2007,24,14026
20/04/2007,1,13531
20/04/2007,2,13271
20/04/2007,3,13193
20/04/2007,4,13295
20/04/2007,5,13973
20/04/2007,6,15437
20/04/2007,7,16780
20/04/2007,8,17402
20/04/2007,9,17551
20/04/2007,10,17886
20/04/2007,11,17727
20/04/2007,12,17618
20/04/2007,13,17496
20/04/2007,14,17296
20/04/2007,15,17130
20/04/2007,16,17022
20/04/2007,17,16817
20/04/2007,18,16433
20/04/2007,19,16302
20/04/2007,20,16938
20/04/2007,21,16762
20/04/2007,22,15621
20/04/2007,23,14281
20/04/2007,24,13318
21/04/2007,1,12835
21/04/2007,2,12570
21/04/2007,3,12339
21/04/2007,4,12325
21/04/2007,5,12666
21/04/2007,6,13149
21/04/2007,7,13859
21/04/2007,8,14708
21/04/2007,9,15429
21/04/2007,10,15778
21/04/2007,11,15849
21/04/2007,12,15702
21/04/2007,13,15387
21/04/2007,14,15165
21/04/2007,15,15023
21/04/2007,16,15020
21/04/2007,17,15121
21/04/2007,18,14838
21/04/2007,19,14579
21/04/2007,20,15329
21/04/2007,21,15231
21/04/2007,22,14509
21/04/2007,23,13601
21/04/2007,24,12760
22/04/2007,1,12261
22/04/2007,2,12035
22/04/2007,3,11832
22/04/2007,4,11819
22/04/2007,5,11991
22/04/2007,6,12227
22/04/2007,7,12670
22/04/2007,8,13487
22/04/2007,9,14177
22/04/2007,10,14684
22/04/2007,11,14972
22/04/2007,12,15072
22/04/2007,13,15038
22/04/2007,14,14692
22/04/2007,15,14713
22/04/2007,16,14769
22/04/2007,17,15005
22/04/2007,18,14927
22/04/2007,19,14969
22/04/2007,20,15755
22/04/2007,21,16017
22/04/2007,22,14894
22/04/2007,23,13801
22/04/2007,24,13040
23/04/2007,1,12754
23/04/2007,2,12569
23/04/2007,3,12526
23/04/2007,4,12690
23/04/2007,5,13271
23/04/2007,6,14416
23/04/2007,7,16109
23/04/2007,8,17160
23/04/2007,9,17418
23/04/2007,10,17857
23/04/2007,11,18075
23/04/2007,12,18019
23/04/2007,13,18072
23/04/2007,14,17938
23/04/2007,15,17790
23/04/2007,16,18023
23/04/2007,17,17929
23/04/2007,18,17527
23/04/2007,19,17409
23/04/2007,20,17832
23/04/2007,21,17482
23/04/2007,22,16172
23/04/2007,23,14738
23/04/2007,24,13725
24/04/2007,1,13394
24/04/2007,2,13002
24/04/2007,3,12882
24/04/2007,4,13055
24/04/2007,5,13522
24/04/2007,6,15005
24/04/2007,7,16619
24/04/2007,8,17195
24/04/2007,9,17382
24/04/2007,10,17675
24/04/2007,11,17789
24/04/2007,12,17668
24/04/2007,13,17811
24/04/2007,14,17582
24/04/2007,15,17512
24/04/2007,16,17668
24/04/2007,17,17648
24/04/2007,18,17287
24/04/2007,19,17063
24/04/2007,20,17772
24/04/2007,21,17543
24/04/2007,22,16281
24/04/2007,23,14953
24/04/2007,24,14089
25/04/2007,1,13506
25/04/2007,2,13377
25/04/2007,3,13313
25/04/2007,4,13404
25/04/2007,5,13983
25/04/2007,6,15356
25/04/2007,7,16888
25/04/2007,8,17768
25/04/2007,9,17918
25/04/2007,10,18077
25/04/2007,11,18041
25/04/2007,12,17990
25/04/2007,13,17839
25/04/2007,14,17680
25/04/2007,15,17678
25/04/2007,16,17804
25/04/2007,17,17708
25/04/2007,18,17358
25/04/2007,19,17259
25/04/2007,20,17818
25/04/2007,21,17749
25/04/2007,22,16456
25/04/2007,23,15076
25/04/2007,24,14131
26/04/2007,1,13623
26/04/2007,2,13477
26/04/2007,3,13441
26/04/2007,4,13560
26/04/2007,5,14036
26/04/2007,6,15311
26/04/2007,7,16873
26/04/2007,8,17625
26/04/2007,9,17921
26/04/2007,10,18001
26/04/2007,11,18088
26/04/2007,12,17920
26/04/2007,13,17812
26/04/2007,14,17815
26/04/2007,15,17877
26/04/2007,16,18236
26/04/2007,17,18243
26/04/2007,18,18155
26/04/2007,19,18161
26/04/2007,20,18369
26/04/2007,21,17934
26/04/2007,22,16559
26/04/2007,23,15282
26/04/2007,24,14393
27/04/2007,1,13912
27/04/2007,2,13504
27/04/2007,3,13294
27/04/2007,4,13454
27/04/2007,5,13940
27/04/2007,6,15166
27/04/2007,7,16884
27/04/2007,8,17850
27/04/2007,9,18070
27/04/2007,10,18328
27/04/2007,11,18329
27/04/2007,12,18130
27/04/2007,13,17941
27/04/2007,14,17778
27/04/2007,15,17503
27/04/2007,16,17595
27/04/2007,17,17529
27/04/2007,18,17344
27/04/2007,19,17167
27/04/2007,20,17407
27/04/2007,21,17007
27/04/2007,22,15825
27/04/2007,23,14689
27/04/2007,24,13533
28/04/2007,1,12945
28/04/2007,2,12702
28/04/2007,3,12483
28/04/2007,4,12366
28/04/2007,5,12613
28/04/2007,6,13140
28/04/2007,7,13881
28/04/2007,8,15087
28/04/2007,9,15797
28/04/2007,10,16184
28/04/2007,11,16402
28/04/2007,12,16214
28/04/2007,13,15929
28/04/2007,14,15728
28/04/2007,15,15455
28/04/2007,16,15534
28/04/2007,17,15718
28/04/2007,18,15605
28/04/2007,19,15489
28/04/2007,20,15706
28/04/2007,21,15576
28/04/2007,22,14817
28/04/2007,23,13924
28/04/2007,24,13046
29/04/2007,1,12465
29/04/2007,2,12344
29/04/2007,3,12100
29/04/2007,4,12133
29/04/2007,5,12205
29/04/2007,6,12342
29/04/2007,7,12849
29/04/2007,8,13823
29/04/2007,9,14546
29/04/2007,10,14993
29/04/2007,11,15165
29/04/2007,12,15100
29/04/2007,13,14918
29/04/2007,14,14767
29/04/2007,15,14665
29/04/2007,16,14737
29/04/2007,17,14985
29/04/2007,18,14884
29/04/2007,19,15018
29/04/2007,20,15773
29/04/2007,21,15941
29/04/2007,22,14904
29/04/2007,23,13814
29/04/2007,24,13004
30/04/2007,1,12839
30/04/2007,2,12690
30/04/2007,3,12607
30/04/2007,4,12867
30/04/2007,5,13333
30/04/2007,6,14542
30/04/2007,7,16274
30/04/2007,8,17122
30/04/2007,9,17527
30/04/2007,10,17779
30/04/2007,11,17770
30/04/2007,12,17674
30/04/2007,13,17669
30/04/2007,14,17562
30/04/2007,15,17300
30/04/2007,16,17379
30/04/2007,17,17308
30/04/2007,18,16990
30/04/2007,19,16847
30/04/2007,20,17641
30/04/2007,21,17417
30/04/2007,22,16095
30/04/2007,23,14826
30/04/2007,24,13828
01/05/2007,1,13293
01/05/2007,2,13128
01/05/2007,3,13152
01/05/2007,4,13162
01/05/2007,5,13768
01/05/2007,6,15054
01/05/2007,7,16726
01/05/2007,8,17551
01/05/2007,9,17715
01/05/2007,10,17845
01/05/2007,11,18042
01/05/2007,12,17907
01/05/2007,13,17901
01/05/2007,14,17779
01/05/2007,15,17825
01/05/2007,16,17951
01/05/2007,17,18108
01/05/2007,18,17890
01/05/2007,19,17882
01/05/2007,20,18013
01/05/2007,21,17617
01/05/2007,22,16381
01/05/2007,23,15040
01/05/2007,24,14020
02/05/2007,1,13609
02/05/2007,2,13484
02/05/2007,3,13368
02/05/2007,4,13431
02/05/2007,5,14073
02/05/2007,6,15170
02/05/2007,7,16765
02/05/2007,8,17318
02/05/2007,9,17401
02/05/2007,10,17500
02/05/2007,11,17557
02/05/2007,12,17452
02/05/2007,13,17456
02/05/2007,14,17284
02/05/2007,15,17266
02/05/2007,16,17331
02/05/2007,17,17147
02/05/2007,18,16871
02/05/2007,19,16775
02/05/2007,20,17131
02/05/2007,21,17096
02/05/2007,22,16024
02/05/2007,23,14679
02/05/2007,24,13748
03/05/2007,1,13322
03/05/2007,2,13134
03/05/2007,3,12948
03/05/2007,4,13105
03/05/2007,5,13781
03/05/2007,6,14886
03/05/2007,7,16508
03/05/2007,8,17120
03/05/2007,9,17366
03/05/2007,10,17553
03/05/2007,11,17642
03/05/2007,12,17399
03/05/2007,13,17327
03/05/2007,14,17282
03/05/2007,15,17212
03/05/2007,16,17257
03/05/2007,17,17049
03/05/2007,18,16797
03/05/2007,19,16714
03/05/2007,20,17018
03/05/2007,21,17151
03/05/2007,22,15945
03/05/2007,23,14680
03/05/2007,24,13735
04/05/2007,1,13249
04/05/2007,2,13058
04/05/2007,3,12967
04/05/2007,4,13062
04/05/2007,5,13667
04/05/2007,6,14770
04/05/2007,7,16401
04/05/2007,8,17167
04/05/2007,9,17291
04/05/2007,10,17441
04/05/2007,11,17511
04/05/2007,12,17520
04/05/2007,13,17484
04/05/2007,14,17174
04/05/2007,15,16955
04/05/2007,16,16818
04/05/2007,17,16622
04/05/2007,18,16297
04/05/2007,19,16141
04/05/2007,20,16513
04/05/2007,21,16551
04/05/2007,22,15581
04/05/2007,23,14316
04/05/2007,24,13138
05/05/2007,1,12512
05/05/2007,2,12356
05/05/2007,3,12241
05/05/2007,4,12130
05/05/2007,5,12313
05/05/2007,6,12540
05/05/2007,7,13422
05/05/2007,8,14429
05/05/2007,9,15043
05/05/2007,10,15409
05/05/2007,11,15442
05/05/2007,12,15377
05/05/2007,13,15100
05/05/2007,14,14856
05/05/2007,15,14778
05/05/2007,16,14783
05/05/2007,17,14972
05/05/2007,18,14657
05/05/2007,19,14407
05/05/2007,20,14813
05/05/2007,21,15002
05/05/2007,22,14326
05/05/2007,23,13353
05/05/2007,24,12650
06/05/2007,1,12201
06/05/2007,2,12059
06/05/2007,3,11891
06/05/2007,4,11814
06/05/2007,5,12024
06/05/2007,6,12033
06/05/2007,7,12646
06/05/2007,8,13427
06/05/2007,9,14217
06/05/2007,10,14663
06/05/2007,11,14665
06/05/2007,12,14778
06/05/2007,13,14536
06/05/2007,14,14412
06/05/2007,15,14273
06/05/2007,16,14483
06/05/2007,17,14768
06/05/2007,18,14594
06/05/2007,19,14659
06/05/2007,20,15275
06/05/2007,21,15608
06/05/2007,22,14661
06/05/2007,23,13624
06/05/2007,24,12955
07/05/2007,1,12550
07/05/2007,2,12624
07/05/2007,3,12566
07/05/2007,4,12740
07/05/2007,5,13248
07/05/2007,6,14291
07/05/2007,7,16116
07/05/2007,8,16949
07/05/2007,9,17260
07/05/2007,10,17544
07/05/2007,11,17511
07/05/2007,12,17472
07/05/2007,13,17562
07/05/2007,14,17496
07/05/2007,15,17403
07/05/2007,16,17536
07/05/2007,17,17435
07/05/2007,18,16947
07/05/2007,19,16813
07/05/2007,20,17074
07/05/2007,21,17228
07/05/2007,22,15851
07/05/2007,23,14476
07/05/2007,24,13599
08/05/2007,1,13151
08/05/2007,2,12847
08/05/2007,3,12634
08/05/2007,4,12740
08/05/2007,5,13225
08/05/2007,6,14177
08/05/2007,7,15853
08/05/2007,8,16722
08/05/2007,9,17079
08/05/2007,10,17474
08/05/2007,11,17604
08/05/2007,12,17636
08/05/2007,13,17760
08/05/2007,14,17815
08/05/2007,15,17872
08/05/2007,16,18034
08/05/2007,17,17928
08/05/2007,18,17430
08/05/2007,19,17204
08/05/2007,20,17474
08/05/2007,21,17496
08/05/2007,22,16340
08/05/2007,23,14808
08/05/2007,24,13894
09/05/2007,1,13356
09/05/2007,2,13140
09/05/2007,3,12824
09/05/2007,4,12892
09/05/2007,5,13321
09/05/2007,6,14396
09/05/2007,7,16108
09/05/2007,8,17039
09/05/2007,9,17536
09/05/2007,10,18067
09/05/2007,11,18412
09/05/2007,12,18303
09/05/2007,13,18405
09/05/2007,14,18344
09/05/2007,15,18248
09/05/2007,16,18271
09/05/2007,17,18034
09/05/2007,18,17724
09/05/2007,19,17544
09/05/2007,20,17989
09/05/2007,21,17799
09/05/2007,22,16391
09/05/2007,23,14932
09/05/2007,24,13901
10/05/2007,1,13490
10/05/2007,2,13161
10/05/2007,3,13022
10/05/2007,4,13018
10/05/2007,5,13342
10/05/2007,6,14507
10/05/2007,7,16172
10/05/2007,8,17220
10/05/2007,9,17755
10/05/2007,10,18092
10/05/2007,11,18269
10/05/2007,12,18263
10/05/2007,13,18367
10/05/2007,14,18234
